ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
639004862,23235932,,,Beach Esplanade,,,,Beach Esplanade,,King Street,,,,SW-bound,,SW,ES003282,Seaton,Aberdeen,,Aberdeen,,Seaton,,0,UKOS,394534,809208,-2.092035,57.173666,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2021-08-16T17:24:03.647,4,revise,active
639004871,23236592,,,Donmouth Road,,,,Donmouth Road,,Ellon Road,,,,opp,,N,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,394641,809551,-2.090273,57.176748,BCT,MKD,OTH,,,,111,2004-09-22T00:00:00.000,2021-08-16T17:29:39.837,5,revise,active
639004872,23235974,,,Donmouth Road,,,,Donmouth Road,,Ellon Road,,,,at,,S,N0066969,Bridge of Don,Aberdeen,,Aberdeeen,,Bridge of Don,,0,UKOS,394660,809558,-2.089959,57.176811,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2021-08-16T17:31:04.237,4,revise,active
639004901,23236236,,,Balgownie Road,,,,Balgownie Road,,Balgownie Road,,,,at,,E,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,394098,809749,-2.099259,57.17852,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T00:19:25.311,5,revise,active
639004902,23236237,,,Balgownie Road,,,,Balgownie Road,,Balgownie Road,,,,opp,,W,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,394060,809746,-2.099887,57.178492,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T00:23:58.086,6,revise,active
639004911,23236243,,,Kinord Circle,,,,Kincord Circle,,Balgownie Road,,,,at,,E,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,393843,809778,-2.103477,57.178777,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T00:27:22.584,3,revise,active
639004912,23236242,,,Kinord Circle,,,,Kincord Circle,,Balgownie Road,,,,opp,,W,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,393788,809766,-2.104387,57.178668,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T00:29:36.014,3,revise,active
639004921,23236267,,,Balgownie Drive,,,,Balgownie Drive,,Balgownie Road,,,,opp,,SE,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,393477,809920,-2.109535,57.180047,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T00:31:48.608,4,revise,active
639004922,23236263,,,Balgownie Drive,,,,Balgownie Drive,,Balgownie Road,,,,at,,NW,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,393490,809869,-2.109318,57.179589,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T00:35:26.523,5,revise,active
639004931,23236289,,,Bodachra Road,,,,Bodachra Road,,Balgownie Road,,,,at,,SE,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,393348,810124,-2.111674,57.181878,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T00:37:29.768,4,revise,active
639004932,23236298,,,Harehill Road,,,,Harehill Road,,Bodachra Road,,,,opp,,N,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,393321,810174,-2.11212,57.182327,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T00:39:34.194,3,revise,active
639004941,23236353,,,Bodachra Place,,,,Overhill Gardens,,Bodachra Road,,,,opp,,NW,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,393220,810330,-2.113797,57.183727,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T00:43:23.377,2,revise,active
639004942,23236342,,,Bodachra Place,,,,Bodachra Place,,Bodachra Road,,,,at,,SE,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of don,,0,UKOS,393252,810313,-2.113267,57.183574,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T00:41:48.289,4,revise,active
639004951,23236348,,,Barbour Brae,,,,Barbour Brae,,Braehead Way,,,,opp,,SW,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,393089,810343,-2.115964,57.183841,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T00:47:20.924,3,revise,active
639004952,23236354,,,Barbour Brae,,,,Barbour Brae,,Braehead Way,,,,at,,NE,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,393092,810358,-2.115915,57.183976,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T00:45:39.620,3,revise,active
639004961,23236359,,,The Parkway,,,,The Parkway,,Balgownie Road,,,,NW-bound,,NW,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,392917,810392,-2.118811,57.184279,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T00:49:49.834,5,revise,active
639004962,23236357,,,The Parkway,,,,The Parkway,,Balgownie Road,,,,SE-bound,,SE,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,392907,810414,-2.118977,57.184476,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T11:08:22.327,5,revise,active
639004971,23236373,,,Jesmond Square,,,,Middleton,,Jesmond Avenue North,,,,at,,S,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of don,,0,UKOS,392691,810645,-2.122557,57.186548,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T13:26:29.806,6,revise,active
639004972,23236376,,,Jesmond Square,,,,Mains of Scotstoun,,Jesmond Avenue North,,,,Opp,,NW,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,392666,810674,-2.122972,57.186808,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T16:30:43.933,4,revise,active
639004981,23236385,,,Whitestripes Crescent,,,,Whitestripes Crescent,,Jesmond Avenue North,,,,opp,,NE,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,392678,810833,-2.122778,57.188237,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T16:38:29.895,6,revise,active
639004982,23236382,,,Whitestripes Place,,,,Whitestripes Place,,Jesmond Avenue North,,,,opp,,SW,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,392673,810801,-2.12286,57.187949,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T16:33:43.600,3,revise,active
639004991,23236395,,,Whitestripes Path,,,,Whitestripes Path,,Jesmond Avenue North,,,,at,,NW,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,392580,810982,-2.124404,57.189573,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T16:48:49.972,3,revise,active
639004992,23236396,,,Whitestripes Way,,,,Whitestripes Way,,Jesmond Avenue North,,,,at,,SE,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,392510,811023,-2.125563,57.189941,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T16:45:41.663,4,revise,active
639005001,23236439,,,Jesmond Drive,,,,Jesmond Drive,,Whitestripes Avenue,,,,at,,NE,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,392522,811196,-2.12537,57.191495,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T17:04:35.795,8,revise,active
639005002,23236435,,,Middleton Circle,,,,Middleton Circle,,Whitestripes Avenue,,,,opp,,SW,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of don,,0,UKOS,392483,811172,-2.126015,57.191279,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T17:01:47.949,5,revise,active
639005011,23236454,,,Whitestripes Avenue,,,,Whitestripes Avenue,,Jesmond Drive,,,,opp,,S,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,392583,811299,-2.124364,57.192421,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T17:06:29.250,3,revise,active
639005012,23236459,,,Middleton Road,,,,Middleton Road,,Jesmond Drive,,,,at,,N,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,392563,811341,-2.124696,57.192798,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T17:20:11.335,3,revise,active
639005021,23236468,,,Lee Crescent,,,,Lee Crescent,,Jesmond Drive,,,,opp,,S,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,392533,811522,-2.125198,57.194423,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T17:23:36.872,3,revise,active
639005022,23236469,,,Lee Crescent,,,,Lee Crescent,,Jesmond Drive,,,,at,,N,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,392516,811554,-2.12548,57.194711,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T17:25:48.606,3,revise,active
639005031,23236593,,,Lee Crescent North,,,,Lee Crescent North,,Jesmond Drive,,,,opp,,S,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,392409,811847,-2.127258,57.197341,BCT,MKD,OTH,,,,111,2004-09-22T00:00:00.000,2022-03-11T17:43:10.678,7,revise,active
639005041,23236428,,,Newburgh Drive,,,,Newburgh Drive,,Jesmond Drive,,,,at,,NE,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,392934,811111,-2.118551,57.190738,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T18:22:18.460,8,revise,active
639005042,23236427,,,Foveran Rise,,,,Foveran Rise,,Jesmond Drive,,,,at,,W,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,392903,811093,-2.119063,57.190576,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T18:20:59.802,5,revise,active
639005051,23236438,,,Newburgh Drive,,,,Newburgh Drive,,Jesmond Drive,,,,at,,E,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,393217,811185,-2.11387,57.191407,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T18:26:30.639,5,revise,active
639005052,23236434,,,Newburgh Drive,,,,Newburgh Drive,,Jesmond Drive,,,,opp,,W,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,393200,811171,-2.114151,57.191281,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T18:24:14.249,3,revise,active
639005061,23236452,,,Glashieburn Avenue,,,,Glashieburn Avenue,,Jesmond Drive,,,,at,,E,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,393486,811220,-2.10942,57.191725,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T18:30:18.991,4,revise,active
639005062,23236453,,,Glashieburn Avenue,,,,Glashieburn Avenue,,Jesmond Drive,,,,opp,,W,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,393481,811209,-2.109503,57.191626,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T18:33:41.431,3,revise,active
639005071,23236398,,,Lochside Drive,,,,Lochside Drive,,Scotstown Road,,,,at,,SE,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,393709,811013,-2.105725,57.189869,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T18:35:42.769,5,revise,active
639005072,23236425,,,Lochside Drive,,,,Lochside Drive,,Scotstown Road,,,,opp,,NW,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,393686,811039,-2.106107,57.190102,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T18:37:33.590,5,revise,active
639005081,23236378,,,Braehead Way,,,,Braehead Way,,Scotstown Road,,,,opp,,SE,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,393772,810846,-2.104679,57.18837,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-15T17:18:34.496,6,revise,active
639005082,23236383,,,Braehead Way,,,,Braehead Way,,Scotstown Road,,,,at,,NW,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,393777,810795,-2.104595,57.187912,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-15T17:17:09.519,6,revise,active
639005091,23236364,,,Gordon Place,,,,Gordon Place,,Scotstown Road,,,,at,,S,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,393878,810539,-2.102917,57.185613,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-15T17:01:14.718,5,revise,active
639005092,23236363,,,Gordon Place,,,,Gordon Place,,Scotstown Road,,,,opp,,N,N0066969,Bridge of Don,Aberdeen,,Aberdeem,,Bridge of Don,,0,UKOS,393877,810483,-2.102932,57.18511,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-15T17:00:08.831,3,revise,active
639005101,23236325,,,Cameron Terrace,,,,Cameron Terrace,,Scotstown Road,,,,at,,SE,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,393963,810263,-2.101504,57.183135,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-15T16:50:54.198,4,revise,active
639005102,23236343,,,Cameron Terrace,,,,Cameron Terrace,,Scotstown Road,,,,opp,,NW,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,393938,810283,-2.101918,57.183315,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-15T16:54:30.034,5,revise,active
639005111,23236283,,,Fraserfield Gardens,,,,Fraserfield Gardens,,North Donside Road,,,,opp,,E,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,394227,810065,-2.097132,57.18136,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-15T13:38:06.938,4,revise,active
639005112,23236284,,,Fraserfield Gardens,,,,Fraserfield Gardens,,Fraserfield Gardens,,,,at,,W,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,394194,810050,-2.097678,57.181225,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-15T13:39:58.364,4,revise,active
639005121,23236296,,,Broadfold Drive,,,,Broadfold Drive,,North Donside Road,,,,at,,NE,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,394463,810125,-2.09323,57.181902,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-15T13:33:54.752,3,revise,active
639005122,23236287,,,Broadfold Drive,,,,Broadfold Drive,,North Donside Road,,,,opp,,SW,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,394414,810085,-2.09404,57.181542,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-15T13:35:37.505,3,revise,active
639005131,23236274,,,Hutcheon Gardens,,,,Hutcheon Gardens,,Ellon Road,,,,at,,N,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,394603,809966,-2.090911,57.180475,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2021-08-16T17:38:45.772,5,revise,active
639005132,23236278,,,Hutcheon Gardens,,,,Hutcheon Gardens,,Ellon Road,,,,opp,,S,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,394609,810045,-2.090813,57.181185,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2021-08-16T17:40:38.698,8,revise,active
639005141,23236232,,,Balgownie Road,,,,Balgownie Road,,Ellon Road,,,,at,,N,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,394634,809694,-2.090392,57.178032,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2021-08-16T17:33:21.098,5,revise,active
639005142,23236239,,,Balgownie Crescent,,,,Balgownie Crescent,,Ellon Road,,,,opp,,S,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,394644,809783,-2.090228,57.178832,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2021-08-16T17:36:56.781,3,revise,active
639005151,23236397,,,Lochside Road,,,,Lochside Road,,The Parkway,,,,at,,E,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,393908,810983,-2.102431,57.189604,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2013-01-14T09:28:00.000,2,revise,inactive
639005152,23236393,,,Lochside Road,,,,Lochside Road,,The Parkway,,,,opp,,SW,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,393894,810972,-2.102663,57.189505,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2013-02-22T13:58:00.000,4,revise,inactive
639005161,23236595,,,Woodside Road,,,,Woodside Road,,The Parkway,,,,at,,E,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,394219,810967,-2.097285,57.189464,BCT,MKD,OTH,,,,111,2004-09-22T00:00:00.000,2013-02-22T13:58:00.000,3,revise,inactive
639005162,23236394,,,Woodside Road,,,,Woodside Road,,The Parkway,,,,opp,,W,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,394198,810966,-2.097633,57.189455,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2013-05-08T12:03:00.000,5,revise,inactive
639005171,23236424,,,Woodside Road,,,,Woodside Road,,Denmore Road,,,,at,,NE,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,1,UKOS,394489,811042,-2.092821,57.19014,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2021-08-16T18:50:36.473,6,revise,active
639005172,23236426,,,Woodside Road,,,,Woodside Road,,Denmore Road,,,,adj,,SW,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,1,UKOS,394523,811091,-2.092259,57.19058,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2021-08-16T18:49:00.786,7,revise,active
639005181,23236456,,,Greenbrae Drive,,,,Greenbrae Drive,,Denmore Road,,,,at,,NW,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,1,UKOS,394487,811255,-2.092858,57.192053,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2021-08-16T18:47:07.040,9,revise,active
639005182,23236457,,,Greenbrae Drive,,,,Greenbrae Drive,,Denmore Road,,,,opp,,SE,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,1,UKOS,394461,811360,-2.093291,57.192996,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2021-08-16T18:45:29.911,7,revise,active
639005191,23236432,,,Whitestripes Avenue,,,,Whitestripes Avenue,,Jesmond Drive,,,,adj,,NW,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,392631,811135,-2.123565,57.190949,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T18:16:25.836,8,revise,active
639005192,23237323,,,Whitestripes Way,,,,Whitestripes Way,,Jesmond Drive,,,,opp,,SE,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,392649,811129,-2.123267,57.190895,BCT,MKD,OTH,,,,111,2010-09-08T12:19:00.000,2022-03-11T18:19:18.824,3,revise,active
639005201,23236464,,,Greenbrae Avenue,,,,Greenbrae Avenue,,Greenbrae Drive,,,,at,,W,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,394317,811461,-2.095676,57.193901,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T18:46:36.155,5,revise,active
639005202,23236463,,,Greenbrae Avenue,,,,Greenbrae Avenue,,Greenbrae Drive,,,,opp,,E,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,394356,811463,-2.095029,57.19392,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T18:44:42.562,4,revise,active
639005211,23236473,,,Greenbrae Gardens South,,,,Greenbrae Gardens South,,Greenbrae Drive,,,,opp,,NW,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,394232,811533,-2.097084,57.194547,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T18:49:25.014,5,revise,active
639005212,23236474,,,Greenbrae Gardens North,,,,Greenbrae Gardens North,,Greenbrae Drive,,,,at,,SE,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,394199,811621,-2.097633,57.195337,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-11T18:51:18.400,4,revise,active
639005221,23236478,,,Greenbrae Circle,,,,Greenbrae Circle,,Greenbrae Drive,,,,at,,NE,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,394051,811644,-2.100082,57.195542,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-15T12:33:54.659,4,revise,active
639005222,23236476,,,Greenbrae Circle,,,,Greenbrae Circle,,Greenbrae Drive,,,,opp,,SW,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,394035,811629,-2.100347,57.195407,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-15T12:33:39.046,4,revise,active
639005231,23236273,,,Danestone Terrace,,,,Danestone Terrace,,Scotstown Road,,,,opp,,N,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,394091,809942,-2.099379,57.180253,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-15T17:32:17.663,3,revise,active
639005232,23236268,,,Danestone Terrace,,,,Danestone Terrace,,Scotstown Road,,,,at,,S,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,394111,809904,-2.099047,57.179912,BCT,MKD,OTH,,,,111,2003-07-25T00:00:00.000,2022-03-15T17:28:22.629,5,revise,active
639005241,23236257,,,Balgownie Gardens,,,,Balgownie Gardens,,Balgownie drive,,,,42m West of Balgownie Road,,NE,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,393482,809832,-2.109449,57.179259,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2016-09-29T11:09:54.000,3,revise,inactive
639005242,23236253,,,Balgownie gardens,,,,Balgownie gardens,,Balgownie Drive,,,,50m West of Balgownie Road,,SW,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,393471,809816,-2.10963,57.179115,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2016-09-29T11:10:21.000,3,revise,inactive
639005251,23236234,,,Balgownie Way,,,,Balgownie Way,,Balgownie Drive,,,,24m East of Balgownie Way,,E,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of Don,,0,UKOS,393110,809751,-2.1156,57.178526,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2021-09-22T16:51:27.374,3,revise,inactive
639005252,23236238,,,Balgownie Way,,,,Balgownie Way,,Balgownie Drive,,,,30m east of Balgownie way,,W,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of don,,0,UKOS,393109,809744,-2.115616,57.178463,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2021-09-22T16:51:54.876,4,revise,inactive
639005261,23236246,,,Turning Circle,,,,Turning Circle,,Balgownie drive,,,,At turning circle,,E,N0066969,Bridge of Don,Aberdeen,,Aberdeen,,Bridge of don,,1,UKOS,392877,809773,-2.119454,57.17872,BCT,MKD,PPT,,,,111,2003-07-23T00:00:00.000,2021-09-22T16:52:26.989,3,revise,inactive
639005271,23236345,,,Gough Burn Crescent,,,,Gaugh Burn Crescent,,A96,,,,at,,SE,N0066964,Bucksburn,,,Aberdeen,,Bucksburn,,0,UKOS,388442,810355,-2.192838,57.183855,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-07T13:01:24.233,6,revise,active
639005272,23236347,,,Forrit Brae,,,,Forrit Brae,,A96,,,,at,,NW,N0066964,Bucksburn,,,Aberdeen,,Bucksburn,,0,UKOS,388336,810405,-2.194594,57.184301,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-07T12:50:59.949,7,revise,active
639005281,23236596,,,Hallfield Crescent,,,,Hallfield Crescent,,Springhill Road,,,,opp,,N,ES002557,Mastrick,Aberdeen,,Aberdeen,,Bucksburn,,0,UKOS,389832,806825,-2.169698,57.15218,BCT,MKD,OTH,,,,111,2004-09-22T00:00:00.000,2021-09-22T17:05:46.943,8,revise,inactive
639005282,23236723,,,Hallfield Crescent,,,,Hallfield Crescent,,Springhill Road,,,,adj,,S,ES002557,Mastrick,Aberdeen,,Aberdeen,,Bucksburn,,0,UKOS,389837,806908,-2.169619,57.152925,BCT,MKD,OTH,,,,111,2004-09-22T00:00:00.000,2021-09-22T17:09:38.008,8,revise,inactive
639005291,23236496,,,Airport Terminal Stance 1,,,,Airport Terminal Stance 1,,Brent Road,,,,Stance 1,,S,N0073300,Aberdeen Airport,,,Aberdeen,,Aberdeen Airport,,1,UKOS,387741,812205,-2.204527,57.200455,BCT,MKD,PPT,,,,111,2003-07-23T00:00:00.000,2025-08-22T16:59:34.883,11,revise,active
639005292,23237235,,,Argyll Close,,,,Argyll Close,,Argyll Road,,,,at,,N,N0073300,Aberdeen Airport,,,Aberdeen,,Dyce,,0,UKOS,387480,811887,-2.208828,57.197591,BCT,MKD,OTH,,,,111,2008-12-11T09:57:00.000,2022-03-04T18:23:36.404,3,revise,active
639005293,23237375,,,Argyll Way,,,,Argyll Way,,Argyll Road,,,,at,,S,N0073300,Aberdeen Airport,,,Aberdeen,,Dyce,,1,UKOS,387479,811832,-2.208844,57.197097,BCT,MKD,OTH,,,,111,2011-07-25T15:00:00.000,2022-03-04T18:20:15.700,3,revise,active
639005301,23236524,,,Montrose Road,,,,Montrose Road,,Forties Road,,,,opp,,S,N0073300,Aberdeen Airport,,,Aberdeen,,,,0,UKOS,387355,812406,-2.210925,57.20225,BCT,MKD,OTH,,,,111,2003-07-23T00:00:00.000,2022-03-07T18:39:22.572,4,revise,active
